sample_pk,biosample_id,biosample_link,sample_id,sample_type,sra_sample,sample_link,sample_xml_link,current_land,current_vegetation,env_feature,env_feature_id,envo_term_iri_env_feature_link,envo_biome_term,envo_biome_id,envo_biome_link,elevation,elevation_unit,ph,ph_meth,tot_nitro,tot_n_meth,tot_org_c,tot_org_c_meth,sampl_collect_device,estimated_size,estimated_size_curated,estimated_size_unit,isol_growth_condt,collection_date,collection_year,propagation,sampl_size,env_material,num_replicons,depth_value,depth_unit,horizon,sample_location_original,sample_location_country,location_split2,location_split3,country_geonames_continent,country_parent,country_geoname_pref_en,country_geonamesname,country_geoname_abbrev,country_geoname_url,country_geoname_id,sample_coordinates_original,sample_lat_dec,sample_lon_dec,location_curation_term,margin_error_value_i,lat_corrected_label_i,lon_corrected_label_i,lat_corrected_value_i,lon_corrected_value_i
MDDBSRS000482,SAMN02864512,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864512,S041,soil,SRS651329,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651329,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651329&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,4.13,KCl extraction,9.90766587,isotope spectrometer for total N,173.9440697,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Taiwan:Heping,Taiwan,Heping,,Asia,Eastern Asia,Taiwan,Taiwan,TW,http://www.geonames.org/1668284/taiwan.html,1668284,24.162593 N 121.285533 E,24.162593,121.285533,Taiwan Heping,0.001,No,No,24.162593,121.285533
MDDBSRS000483,SAMN02864513,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864513,S042,soil,SRS651330,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651330,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651330&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,3.31,KCl extraction,14.40749177,isotope spectrometer for total N,243.0600785,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Taiwan:Xiulin,Taiwan,Xiulin,,Asia,Eastern Asia,Taiwan,Taiwan,TW,http://www.geonames.org/1668284/taiwan.html,1668284,24.135044 N 121.293375 E,24.135044,121.293375,Taiwan Xiulin,0.001,No,No,24.135044,121.293375
MDDBSRS000484,SAMN02864656,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864656,S199,soil,SRS651472,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651472,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651472&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,5.78,KCl extraction,1.44009458,isotope spectrometer for total N,25.23235569,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Thailand:Mae Camp,Thailand,Mae Camp,,Asia,Southeast Asia,Thailand,Kingdom of Thailand,TH,http://www.geonames.org/1605651/kingdom-of-thailand.html,1605651,18.5289 N 98.3916 E,18.5289,98.3916,Thailand Mae Camp,0.001,Yes,No,17.1870687,98.3916
MDDBSRS000485,SAMN02864657,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864657,S200,soil,SRS651474,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651474,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651474&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,6.58,KCl extraction,2.71954108,isotope spectrometer for total N,44.88816868,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Thailand:Mae Camp,Thailand,Mae Camp,,Asia,Southeast Asia,Thailand,Kingdom of Thailand,TH,http://www.geonames.org/1605651/kingdom-of-thailand.html,1605651,18.5279 N 98.3766 E,18.5279,98.3766,Thailand Mae Camp,0.001,Yes,No,17.1870687,98.3766
MDDBSRS000486,SAMN02864618,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864618,S161,soil,SRS651435,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651435,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651435&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tundra biome,ENVO:01000180,http://purl.obolibrary.org/obo/ENVO_01000180,99.99,meter,3,KCl extraction,7.40046287,isotope spectrometer for total N,177.8854107,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:AK:Toolik Lake,USA,AK,Toolik Lake,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,68.6228 N 149.5968 W,68.6228,-149.5968,United States of America Alaska Toolik Lake,0.001,Yes,No,68.6317801,-149.5968
MDDBSRS000487,SAMN02864619,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864619,S162,soil,SRS651436,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651436,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651436&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tundra biome,ENVO:01000180,http://purl.obolibrary.org/obo/ENVO_01000180,99.99,meter,4.39,KCl extraction,6.49765854,isotope spectrometer for total N,106.3799085,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:AK:Toolik Lake,USA,AK,Toolik Lake,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,68.6232 N 149.5992 W,68.6232,-149.5992,United States of America Alaska Toolik Lake,0.001,Yes,No,68.6317801,-149.5992
MDDBSRS000488,SAMN02864700,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864700,S247,soil,SRS651517,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651517,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651517&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,5.44,KCl extraction,5.88599705,isotope spectrometer for total N,177.803539,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:CA:Yosemite Valley,USA,CA,Yosemite Valley,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,37.74811 N 119.55345 W,37.74811,-119.55345,United States of America California Yosemite Valley,0.001,No,Yes,37.74811,-119.5936038
MDDBSRS000489,SAMN02864701,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864701,S248,soil,SRS651518,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651518,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651518&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,5.78,KCl extraction,8.81411077,isotope spectrometer for total N,194.8385646,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:CO:Grand Canyon,USA,CO,Grand Canyon,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,36.23099 N 112.06814 W,36.23099,-112.06814,United States of America Colorado Grand Canyon,0.001,Yes,Yes,36.0544445,-112.1401108
MDDBSRS000490,SAMN02864539,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864539,S071,soil,SRS651356,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651356,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651356&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,50,meter,2.94,KCl extraction,1.56694531,isotope spectrometer for total N,39.52684683,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:FL:Austin Cary,USA,FL,Austin Cary,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,29.74983 N 82.21786 W,29.74983,-82.21786,United States of America Florida Austin Cary,0.001,Yes,No,29.7524165,-82.21786
MDDBSRS000491,SAMN02864686,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864686,S230,soil,SRS651503,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651503,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651503&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,20,meter,2.76,KCl extraction,6.47409794,isotope spectrometer for total N,138.851644,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:FL:Fisheating Creek outpost,USA,FL,Fisheating Creek outpost,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,26.940139 N 81.3375 W,26.940139,-81.3375,United States of America Florida Fisheating Creek outpost,0.001,Yes,Yes,26.9373261,-81.3179174
MDDBSRS000492,SAMN02864540,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864540,S072,soil,SRS651357,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651357,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651357&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,45,meter,6.19,KCl extraction,0.82933879,isotope spectrometer for total N,10.34035705,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:FL:San Felasco,USA,FL,San Felasco,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,29.73517 N 82.44186 W,29.73517,-82.44186,United States of America Florida San Felasco,0.001,Yes,Yes,29.7142854,-82.4608781
MDDBSRS000493,SAMN02864615,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864615,S150,soil,SRS651432,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651432,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651432&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,5.84,KCl extraction,3.11510706,isotope spectrometer for total N,35.64753743,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:Jamestown:State Highway 120,USA,Jamestown,State Highway 120,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,37.8489 N 120.5805 W,37.8489,-120.5805,United States of America Jamestown State Highway 120,0.001,No,No,37.8489,-120.5805
MDDBSRS000494,SAMN02864654,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864654,S197,soil,SRS651470,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651470,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651470&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,5.13,KCl extraction,2.73068487,isotope spectrometer for total N,52.60500245,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:NC:Blackwood,USA,NC,Blackwood,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,35.9794 N 79.0928 W,35.9794,-79.0928,United States of America North Carolina Blackwood,0.001,Yes,Yes,35.99222,-79.0725
MDDBSRS000495,SAMN02864655,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864655,S198,soil,SRS651473,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651473,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651473&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,4.38,KCl extraction,1.76623157,isotope spectrometer for total N,44.71490522,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:NC:Durham,USA,NC,Durham,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,36.01198 N 78.97001 W,36.01198,-78.97001,United States of America North Carolina Durham,0.001,No,No,36.01198,-78.97001
MDDBSRS000496,SAMN02864653,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864653,S196,soil,SRS651469,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651469,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651469&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.6,KCl extraction,3.45557906,isotope spectrometer for total N,97.25277105,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:NC:Eno River,USA,NC,Eno River,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,36.0361 N 79.0711 W,36.0361,-79.0711,United States of America North Carolina Eno River,0.001,No,No,36.0361,-79.0711
MDDBSRS000497,SAMN02864614,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864614,S149,soil,SRS651430,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651430,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651430&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,4.61,KCl extraction,2.3232315,isotope spectrometer for total N,77.65118777,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",USA:Stanislaus National Forest:Big Oak Flat Rd,USA,Stanislaus National Forest,Big Oak Flat Rd,North America,Nothern America,United States of America,United States,US,http://www.geonames.org/6252001/united-states.html,6252001,37.8138 N 119.8926 W,37.8138,-119.8926,United States of America Stanislaus National Forest Big Oak Flat Rd,0.001,Yes,Yes,37.4247406,-121.2126726
MDDBSRS000498,SAMN02864452,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864452,G2907,soil,SRS651269,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651269,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651269&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,5.8,KCl extraction,4.62254684,isotope spectrometer for total N,50.42694709,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Vietnam:Cuc Phuong,Vietnam,Cuc Phuong,,Asia,Southeast Asia,Vietnam,Socialist Republic of Vietnam,VN,http://www.geonames.org/1562822/socialist-republic-of-vietnam.html,1562822,20.34902 N 105.59649 E,20.34902,105.59649,Vietnam Cuc Phuong,0.001,Yes,Yes,20.3167448,105.6087306
MDDBSRS000499,SAMN02864453,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864453,G2966,soil,SRS651270,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651270,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651270&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,3.16,KCl extraction,18.980687,isotope spectrometer for total N,328.3305536,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Vietnam:Sa Pa,Vietnam,Sa Pa,,Asia,Southeast Asia,Vietnam,Socialist Republic of Vietnam,VN,http://www.geonames.org/1562822/socialist-republic-of-vietnam.html,1562822,22.35164 N 103.78167 E,22.35164,103.78167,Vietnam Sa Pa,0.001,No,No,22.35164,103.78167
MDDBSRS000500,SAMN02864454,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864454,G2969,soil,SRS651271,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651271,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651271&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,3.17,KCl extraction,14.95815064,isotope spectrometer for total N,249.0792361,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Vietnam:Sa Pa,Vietnam,Sa Pa,,Asia,Southeast Asia,Vietnam,Socialist Republic of Vietnam,VN,http://www.geonames.org/1562822/socialist-republic-of-vietnam.html,1562822,22.32166 N 103.78688 E,22.32166,103.78688,Vietnam Sa Pa,0.001,No,No,22.32166,103.78688
MDDBSRS000501,SAMN02864536,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864536,S068,soil,SRS651353,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651353,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651353&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,4.15,KCl extraction,3.17322631,isotope spectrometer for total N,45.74790426,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Zimbabwe:Debshan Ranch:Shangangwe,Zimbabwe,Debshan Ranch,Shangangwe,Africa,Eastern Africa,Zimbabwe,Republic of Zimbabwe,ZW,http://www.geonames.org/878675/republic-of-zimbabwe.html,878675,20.01863 S 29.47745 E,-20.01863,29.47745,Zimbabwe,0.001,No,No,-20.01863,29.47745
MDDBSRS000502,SAMN02864673,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864673,S217,soil,SRS651490,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651490,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651490&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,5.16,KCl extraction,2.46041808,isotope spectrometer for total N,36.15416003,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Zimbabwe:Eiffel Flats:Charama,Zimbabwe,Eiffel Flats,Charama,Africa,Eastern Africa,Zimbabwe,Republic of Zimbabwe,ZW,http://www.geonames.org/878675/republic-of-zimbabwe.html,878675,18.3284 S 30.0195 E,-18.3284,30.0195,Zimbabwe Eiffel Flats Charama,0.001,Yes,Yes,-18.3190392,30.0311548
MDDBSRS000503,SAMN02864674,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864674,S218,soil,SRS651492,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651492,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651492&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,5.13,KCl extraction,1.44603814,isotope spectrometer for total N,17.68945548,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Zimbabwe:Harare:Mukuvisi,Zimbabwe,Harare,Mukuvisi,Africa,Eastern Africa,Zimbabwe,Republic of Zimbabwe,ZW,http://www.geonames.org/878675/republic-of-zimbabwe.html,878675,17.8425 S 31.0883 E,-17.8425,31.0883,Zimbabwe Harare Mukuvisi,0.001,Yes,No,-17.8362962,31.0883
